object_id,object_type,case_id,ticker,company,fiscal_period,source_type,source_ref,section,speaker,topic,span_start_char,span_end_char,source_sha256,text_sha256,normalized_transcript_sha256,provenance_ref,provenance_hash,rights_tier,retrieval_priority,commit_allowed,raw_text_commit_allowed,raw_text_committed
sha256:6f7d4da63464c46654d82e17a,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_0e90e72670e06ba0.txt,unknown,unknown,semantic_fallback,26407,28907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:0454bef835ccd3642e06e70ed8edd4b00b66dbecd6b7bc6dc1f60aa22a58494e,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:66fbc78a6f8bf253f020369e8ae9c356a14d07952bc3432f0d7f1686bbbd1fad,safe_to_download,3,false,false,false
sha256:803edb3b8540bc2a166586f97,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_245243e0cd3eed26.txt,unknown,unknown,semantic_fallback,28907,31407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:479da9b24315e20e5a3c25d189255247a3e80403ddfd1d2438944b2670b19af4,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:b1874d910a2000a7f27d889d500876dae3886b536b37b597c1748baabf293c6f,safe_to_download,3,false,false,false
sha256:070a92c3a9c11a0c940affd16,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_b5167413768c27db.txt,unknown,unknown,semantic_fallback,31407,33907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:e566114001a5602864fa39b02494932bf90b02ed9b9cb5595930169cb4ef01fd,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:a5ab23ab72edffa8c22f65636baa102e3716d762783fd0377c9556c218d2fc20,safe_to_download,3,false,false,false
sha256:22600c71b56945c8f74cb32fe,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_1a8ca7dccf7bd08e.txt,unknown,unknown,semantic_fallback,33907,36407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:45dec16cf712add19927ca27bffd0311944018f3c94e0906b34e3086a18897fd,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:a193d6bcd44ed4c24413f83b7fffcf31dcf3cff5da749f0adbd76a9a64535d2e,safe_to_download,3,false,false,false
sha256:d907dc9b639d9556fe84dd5da,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_d0e39f63adcb1cfa.txt,unknown,unknown,semantic_fallback,36407,38907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:f5187c3bfffcfe3bbd5a75e21d1aa2cfc5a39f986697a6235a904ec7bdc45f3d,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:62cea849df03b323d29b9bb46347cc0818fa3170c8356793afa7b4f48532bb6e,safe_to_download,3,false,false,false
sha256:52dc95beee6f2c382f8802b99,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_09c5cb2b60bbb861.txt,unknown,unknown,semantic_fallback,38907,41407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:40c47ff507f1442949a4bec35425238ab4bcadc9a6cefe0d177c0dcaeee23ca1,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:77d6998fa2fd93459598c406f1234ffc1c168509be212ebd6b8d7edc727aeac1,safe_to_download,3,false,false,false
sha256:bdc4acccfd39afd8560892dc9,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_d1d3270e213ac7b0.txt,unknown,unknown,semantic_fallback,41407,43907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:5f29165452d3ee85fb4b889ae25c601da501a3dfb05ee19d87c1b399ee6393c1,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:db5210d2db8032be6650ff3c682d13c5c315033b9ac7281f17b927094b6b781a,safe_to_download,3,false,false,false
sha256:b306e7dcc10bcdaead947cffd,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_42ef48977fdbe790.txt,unknown,unknown,semantic_fallback,43907,46407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:b6558160be1a892e073b44fa66cf5f331f83460dc44a2f99d1310fd864659669,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:6acd3e9221408916a079ff4f59d40e96c548a2dd30fe9d050eaddda73a42b2ae,safe_to_download,3,false,false,false
sha256:2bf27adfece2a76ac9cb4ba25,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_c9ce089a3042fa79.txt,unknown,unknown,semantic_fallback,46407,48907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:3025fb902762a4a25b15d1418d8f9a0a23df31a47a49e8fe9a4709541eabdf49,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:fabe91a7b2bdd0c73816dd659074e97a0da9e4cdcb0e1ea30a623c1a3a41a455,safe_to_download,3,false,false,false
sha256:f14d7261533ce0a775951a2cd,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_d5a3c7ae99b764f4.txt,unknown,unknown,semantic_fallback,48907,51407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:0bf58d8d51874a95a78ff4a761e6028ecd78d498986827109845f0dbc2353c06,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:856c25c4e4993a1f1199508b8536e850cc474029184eaf45ec27be191faf2828,safe_to_download,3,false,false,false
sha256:15a56ea48a97d347492b9c0cc,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_d466b8904c348c18.txt,unknown,unknown,semantic_fallback,51407,51850,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:c49995c1aade39189c6759979b6b7f7824be360e6776188bc29ce891c8470957,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:1eee3a91c3d42be98c2f053139e289857a9088ce70ec1b2bbea3cf9d9618cb8a,safe_to_download,3,false,false,false
sha256:47b31264400439349d138e8ac,event_aligned_chunk,jpm_2025_q1,JPM,JPMorgan Chase & Co.,2025 Q1,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/chunks/transcript/chunk_06f9f3ff1066277c.txt,prepared_remarks,management,prepared_remarks,634,761,sha256:4443844be1c36e8aa3826e7713da962087469b319aad806800526919906d3967,sha256:8e2a343c5862cc1cbc540e12580c813c7d00e651c774d7f6986c3a40dc9b8b6e,sha256:cac2b59a92287f9dc606ff9d040470b3c7e8b0abab28950ed9f11f0f23e396a4,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/metadata/normalized_transcript.json,sha256:c526b33fda21cc4f6e0a95c668995155e1c5a043d5b0612bef49b5ba86e234d8,safe_to_download,2,false,false,false
sha256:088bbea7e171fe87b378c86a9,semantic_chunk,jpm_2025_q1,JPM,JPMorgan Chase & Co.,2025 Q1,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/chunks/transcript/chunk_59b633a884d57206.txt,unknown,unknown,semantic_fallback,3261,5761,sha256:4443844be1c36e8aa3826e7713da962087469b319aad806800526919906d3967,sha256:925f0e59e3335c2c126e02d5e86c9d3bc70ceeb4f3df092b6301f4a238d9156c,sha256:cac2b59a92287f9dc606ff9d040470b3c7e8b0abab28950ed9f11f0f23e396a4,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/metadata/normalized_transcript.json,sha256:ef829090710536007ae043823de0ab0fbf73babd2d816e875d6c4bdfefd27118,safe_to_download,3,false,false,false
sha256:7a1cdb8484b9aabdfdeaf7db8,semantic_chunk,jpm_2025_q1,JPM,JPMorgan Chase & Co.,2025 Q1,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/chunks/transcript/chunk_aa0ad00a005558f8.txt,unknown,unknown,semantic_fallback,5761,8261,sha256:4443844be1c36e8aa3826e7713da962087469b319aad806800526919906d3967,sha256:73745b6dc3d0124430f2c5893b560f645a98df445c2ff41d15bd39b09f9f2e71,sha256:cac2b59a92287f9dc606ff9d040470b3c7e8b0abab28950ed9f11f0f23e396a4,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/metadata/normalized_transcript.json,sha256:7cd85dc81c41d3b8907b4afa17f70eb46eb02067d0da9ca9f81563afbbf6dbbe,safe_to_download,3,false,false,false
sha256:7062d17032aa200e341ac20f5,semantic_chunk,jpm_2025_q1,JPM,JPMorgan Chase & Co.,2025 Q1,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/chunks/transcript/chunk_9afde6391c399b8c.txt,unknown,unknown,semantic_fallback,8261,10761,sha256:4443844be1c36e8aa3826e7713da962087469b319aad806800526919906d3967,sha256:b5dce81ccb90675dc3a439f8e9023e5e47f9615f09911665ced8941bea970829,sha256:cac2b59a92287f9dc606ff9d040470b3c7e8b0abab28950ed9f11f0f23e396a4,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/metadata/normalized_transcript.json,sha256:ec9959e783cc8bc99157cea17cf4928377a4ac72b55ea17815d995e3b3d3ed47,safe_to_download,3,false,false,false
sha256:b5bac61540c03d1c63f6ee062,semantic_chunk,jpm_2025_q1,JPM,JPMorgan Chase & Co.,2025 Q1,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/chunks/transcript/chunk_15763f888adc141f.txt,unknown,unknown,semantic_fallback,10761,11417,sha256:4443844be1c36e8aa3826e7713da962087469b319aad806800526919906d3967,sha256:ef64201ed887965101970afa0cabe156719bf4c60509d388608214bd20effebb,sha256:cac2b59a92287f9dc606ff9d040470b3c7e8b0abab28950ed9f11f0f23e396a4,/Users/keith/Desktop/earnings calls 100 samples/JPM_JPMorgan_Chase_Co/jpm_2025_q1/metadata/normalized_transcript.json,sha256:b92d3c7d56f673d5d2a9e3974fbd2c988e8c59a848f6cd1fb1471781b731ea35,safe_to_download,3,false,false,false
